id,Kota,perkap,score12,score11,score3,GK
2084,A,996147.619047619,0.2916666666666667,0.2916666666666667,0.05555555555555555,423139.2941
2085,A,4002699.404761905,0.125,0,0,423139.2941
2086,F,3928028.7976190476,0.125,0,0,529685.4639
2087,B,1118142.857142857,0.125,0,0,608804.3096
2088,A,778449.4880952381,0.25,0.125,0.16666666666666669,423139.2941
2089,B,1386864.285714286,0.25,0.375,0.16666666666666669,608804.3096
2090,F,1129378.599206349,0.25,0.25,0,529685.4639
2091,F,749352.4142857143,0.125,0,0,529685.4639
2092,E,1335467.005952381,0.375,0.375,0.16666666666666669,410945.0876
2093,G,1331095.2797619049,0.125,0,0,578589.38449
2094,D,2457321.4285714286,0.25,0.25,0,579742.9057
2095,G,1357480.0892857143,0.375,0.375,0.16666666666666669,578589.38449
2096,G,3763392.898809524,0.25,0.25,0,578589.38449
2097,D,759230.1865079366,0.25,0.125,0.16666666666666669,579742.9057
2098,E,3410416.791666667,0.25,0.25,0,410945.0876
2099,B,777607.2261904761,0.125,0,0,608804.3096
2100,G,1257693.5773809524,0.25,0.125,0.16666666666666669,578589.38449
2101,G,1103646.8253968253,0.25,0.25,0,578589.38449
2102,F,980880.9523809524,0.5416666666666666,0.5416666666666666,0.388888888888889,529685.4639
2103,A,814552.5198412699,0.25,0.125,0.16666666666666669,423139.2941
2104,B,654089.2857142857,0.25,0.25,0,608804.3096
2105,D,1276353.2162698412,0.16666666666666669,0.041666666666666664,0.05555555555555555,579742.9057
2106,A,1134761.988095238,0.25,0.25,0,423139.2941
2107,A,3325714.369047619,0.16666666666666669,0.041666666666666664,0.05555555555555555,423139.2941
2108,F,708377.449023199,0.375,0.375,0.16666666666666669,529685.4639
2109,A,1249526.3348595847,0.125,0,0,423139.2941
2110,A,242621.6931216931,0.5,0.375,0.5,423139.2941
2111,C,1162161.988095238,0.16666666666666669,0.16666666666666669,0.2222222222222222,437944.2735
2112,C,1030302.380952381,0.25,0.125,0.16666666666666669,437944.2735
2113,E,649206.4047619047,0,0,0,410945.0876
2114,D,1706039.849206349,0.125,0,0,579742.9057
2115,E,973444.5416666666,0.125,0.125,0.16666666666666669,410945.0876
2116,A,1024754.5927960929,0.25,0.125,0.16666666666666669,423139.2941
2117,C,947611.1944444444,0.125,0,0,437944.2735
2118,D,904734.126984127,0.125,0,0,579742.9057
2119,A,1238138.161904762,0.125,0,0,423139.2941
2120,F,863369.2142857143,0.25,0.125,0.16666666666666669,529685.4639
2121,A,1299696.5327380951,0.25,0.25,0,423139.2941
2122,F,990535.7476190475,0.125,0,0,529685.4639
2123,G,1492638.972222222,0.25,0.125,0.16666666666666669,578589.38449
2124,E,613571.4285714285,0.375,0.375,0.16666666666666669,410945.0876
2125,E,1276619.0476190476,0.25,0.125,0.16666666666666669,410945.0876
2126,D,1301849.2341269841,0.4166666666666666,0.4166666666666666,0.2222222222222222,579742.9057
2127,A,3372821.1785714286,0.4166666666666666,0.4166666666666666,0.2222222222222222,423139.2941
2128,E,1595678.613095238,0.25,0.25,0,410945.0876
2129,C,455071.4285714286,0.25,0.25,0,437944.2735
2130,B,2050194.5555555557,0.25,0.125,0.16666666666666669,608804.3096
2131,G,1123174.6448412698,0.2916666666666667,0.16666666666666669,0.2222222222222222,578589.38449
2132,E,3625598.988095238,0.125,0,0,410945.0876
2133,B,1541398.9345238095,0.25,0.25,0,608804.3096
2134,D,1952522.3666056164,0.2916666666666667,0.2916666666666667,0.05555555555555555,579742.9057
2135,A,1824325.5357142857,0.25,0.25,0,423139.2941
2136,B,612972.3055555555,0.16666666666666669,0.041666666666666664,0.05555555555555555,608804.3096
2137,A,4049623.9345238097,0,0,0,423139.2941
2138,B,1238017.9821428573,0.25,0.25,0,608804.3096
2139,C,1871348.7172619049,0,0,0,437944.2735
2140,F,626444.9421963741,0.25,0.25,0,529685.4639
2141,A,1663899.1011904762,0.2916666666666667,0.16666666666666669,0.2222222222222222,423139.2941
2142,C,1575729.25,0.125,0.125,0.16666666666666669,437944.2735
2143,C,1471017.9473569244,0.375,0.375,0.16666666666666669,437944.2735
2144,G,2079821.4285714286,0.125,0,0,578589.38449
2145,A,1415946.5952380951,0.4166666666666666,0.4166666666666666,0.2222222222222222,423139.2941
2146,B,2704464.369047619,0.125,0,0,608804.3096
2147,A,756348.8928571428,0.3333333333333333,0.3333333333333333,0.11111111111111109,423139.2941
2148,B,826452.3976190476,0.125,0,0,608804.3096
2149,D,435416.6666666666,0.3333333333333333,0.3333333333333333,0.11111111111111109,579742.9057
2150,E,2767821.0912698414,0.125,0,0,410945.0876
2151,D,1847595.3214285714,0.2916666666666667,0.16666666666666669,0.2222222222222222,579742.9057
2152,B,2044357.2261904762,0.25,0.25,0,608804.3096
2153,F,1884619.2142857143,0.125,0,0,529685.4639
2154,A,2316547.7023809524,0.25,0.25,0,423139.2941
2155,E,2767916.416666667,0.25,0.25,0,410945.0876
2156,B,706751.712585034,0.25,0.125,0.16666666666666669,608804.3096
2157,B,518345.23809523805,0.25,0.25,0,608804.3096
2158,B,3850119.1309523806,0.125,0,0,608804.3096
2159,B,726718.6380952381,0.25,0.125,0.16666666666666669,608804.3096
2160,F,1321538.4186507936,0,0,0,529685.4639
2161,A,611793.6507936508,0.4166666666666667,0.2916666666666667,0.38888888888888884,423139.2941
2162,B,1911109.2403888162,0.25,0.25,0,608804.3096
2163,E,2121309.523809524,0,0,0,410945.0876
2164,G,436747.61904761905,0.2916666666666667,0.16666666666666669,0.2222222222222222,578589.38449
2165,G,1052436.3761904761,0.25,0.25,0,578589.38449
2166,E,2927863.1785714286,0.125,0,0,410945.0876
2167,C,1266434.6071428573,0.2916666666666667,0.16666666666666669,0.2222222222222222,437944.2735
2168,A,1048475.6785714285,0.25,0.125,0.16666666666666669,423139.2941
2169,C,627828.5714285715,0.25,0.25,0,437944.2735
2170,E,945989.7211538479,0.375,0.375,0.16666666666666669,410945.0876
2171,A,1999523.892857143,0.16666666666666669,0.041666666666666664,0.05555555555555555,423139.2941
2172,C,1032425.6160714285,0.4166666666666666,0.4166666666666666,0.2222222222222222,437944.2735
2173,A,2430828.6714285715,0.125,0,0,423139.2941
2174,G,505684.5238095238,0.25,0.25,0,578589.38449
2175,E,1091150.8353174604,0.25,0.25,0,410945.0876
2176,F,1044500.1333333332,0.25,0.125,0.16666666666666669,529685.4639
2177,F,2771458.401211777,0.25,0.125,0.16666666666666669,529685.4639
2178,D,821190.4761904762,0.25,0.25,0,579742.9057
2179,E,3067123.126984127,0.375,0.5,0.3333333333333333,410945.0876
2180,D,2040476.2738095238,0.125,0,0,579742.9057
2181,B,867341.380952381,0.25,0.25,0,608804.3096
2182,D,1134404.8452380951,0.16666666666666669,0.041666666666666664,0.05555555555555555,579742.9057
2183,A,896646.9365079366,0.25,0.375,0.16666666666666669,423139.2941
2184,B,2847947.308035714,0.125,0,0,608804.3096
2185,A,1495297.7857142857,0,0,0,423139.2941
2186,G,350615.07936507935,0.125,0.25,0,578589.38449
2187,A,1305047.719047619,0.16666666666666669,0.041666666666666664,0.05555555555555555,423139.2941
2188,B,1400952.4642857143,0.125,0,0,608804.3096
2189,C,1348373.099206349,0.25,0.25,0,437944.2735
2190,A,1187507.4821428573,0.125,0,0,423139.2941
2191,C,1457952.5476190476,0.25,0.25,0,437944.2735
2192,G,1226696.4285714286,0.5416666666666667,0.5416666666666667,0.38888888888888884,578589.38449
2193,G,646071.5014880953,0.25,0.125,0.16666666666666669,578589.38449
2194,F,2728678.5714285714,0.375,0.25,0.3333333333333333,529685.4639
2195,A,3064246.198412698,0.5416666666666667,0.5416666666666667,0.38888888888888884,423139.2941
2196,C,1294994.0476190476,0.125,0,0,437944.2735
2197,A,741089.369047619,0.25,0.125,0.16666666666666669,423139.2941
2198,E,1387593.2956349207,0.5416666666666667,0.4166666666666667,0.5555555555555557,410945.0876
2199,A,2920172.6398809524,0.125,0,0,423139.2941
2200,A,645665.8142857143,0.375,0.375,0.16666666666666669,423139.2941
2201,F,667619.1726190476,0.25,0.125,0.16666666666666669,529685.4639
2202,D,837722.2777777776,0.16666666666666669,0.041666666666666664,0.05555555555555555,579742.9057
2203,A,1316369.0476190476,0.375,0.375,0.16666666666666669,423139.2941
2204,G,1944309.607142857,0.375,0.375,0.16666666666666669,578589.38449
2205,D,955369.0976190476,0.125,0.125,0.16666666666666669,579742.9057
2206,A,308742.0634920635,0.5416666666666667,0.5416666666666667,0.38888888888888884,423139.2941
2207,E,3381357.198412698,0.25,0.25,0,410945.0876
2208,B,1871410.7142857143,0.25,0.125,0.16666666666666669,608804.3096
2209,A,1277767.857142857,0.16666666666666669,0.041666666666666664,0.05555555555555555,423139.2941
2210,G,1685336.3928571427,0.125,0,0,578589.38449
2211,A,905107.3095238095,0.125,0,0,423139.2941
2212,F,610527.5297619047,0.4166666666666666,0.4166666666666666,0.2222222222222222,529685.4639
2213,F,958064.4841269841,0.25,0.25,0,529685.4639
2214,A,1114422.6190476192,0.5416666666666667,0.5416666666666667,0.38888888888888884,423139.2941
2215,A,569190.4761904762,0.4166666666666666,0.4166666666666666,0.2222222222222222,423139.2941
2216,B,762327.380952381,0.4166666666666666,0.4166666666666666,0.2222222222222222,608804.3096
2217,D,1175474.2063492064,0.5416666666666667,0.5416666666666667,0.38888888888888884,579742.9057
2218,F,1073242.0634920634,0.4166666666666666,0.4166666666666666,0.2222222222222222,529685.4639
2219,G,382684.5238095238,0.5416666666666667,0.5416666666666667,0.38888888888888884,578589.38449
2220,C,662430.5555555556,0.2916666666666667,0.2916666666666667,0.05555555555555555,437944.2735
2221,C,667794.2176870749,0.125,0,0,437944.2735
2222,B,789669.0476190476,0.25,0.125,0.16666666666666669,608804.3096
2223,B,2531166.666666667,0.125,0,0,608804.3096
2224,E,2059702.380952381,0.375,0.375,0.16666666666666669,410945.0876
2225,G,946538.6904761905,0.25,0.125,0.16666666666666669,578589.38449
2226,F,1440357.142857143,0.125,0,0,529685.4639
2227,C,1203434.5238095238,0.4166666666666666,0.4166666666666666,0.2222222222222222,437944.2735
2228,G,884345.2380952381,0.4166666666666666,0.4166666666666666,0.2222222222222222,578589.38449
2229,C,11e5,0.7083333333333336,0.7083333333333336,0.6111111111111113,437944.2735
2230,C,1090634.9206349207,0.125,0,0,437944.2735
2231,A,878404.7619047619,0.125,0,0,423139.2941
2232,C,1551602.9761904762,0.125,0.125,0.16666666666666669,437944.2735
2233,A,647514.880952381,0,0,0,423139.2941
2234,A,1594559.5238095238,0.5,0.5,0.33333333333333337,423139.2941
2235,E,1189095.238095238,0.25,0.25,0,410945.0876
2236,D,1103430.0595238095,0.25,0.125,0.16666666666666669,579742.9057
2237,C,1111261.9047619049,0.125,0,0,437944.2735
2238,D,806424.1071428572,0.375,0.375,0.16666666666666669,579742.9057
2239,E,1121054.0674603174,0.25,0.25,0,410945.0876
2240,E,1680630.9523809524,0.5416666666666667,0.5416666666666667,0.38888888888888884,410945.0876
2241,A,988091.2698412699,0.4166666666666666,0.4166666666666666,0.2222222222222222,423139.2941
2242,D,1163684.5238095238,0.25,0.25,0,579742.9057
2243,A,2660295.5555555555,0,0,0,423139.2941
2244,E,1544523.8095238095,0.2916666666666667,0.16666666666666669,0.2222222222222222,410945.0876
2245,G,949154.7619047619,0.041666666666666664,0.041666666666666664,0.05555555555555555,578589.38449
2246,E,1510555.5555555553,0.125,0,0,410945.0876
2247,D,3025520.8333333335,0.125,0.125,0.16666666666666669,579742.9057
2248,A,1284487.2678571427,0.5,0.5,0.3333333333333333,423139.2941
2249,E,1517380.9523809524,0.125,0.125,0.16666666666666669,410945.0876
2250,D,1236845.238095238,0.125,0,0,579742.9057
2251,G,1144958.3333333335,0.375,0.375,0.16666666666666669,578589.38449
2252,E,755007.9365079366,0.4166666666666666,0.4166666666666666,0.2222222222222222,410945.0876
2253,A,796646.8253968254,0.5,0.5,0.3333333333333333,423139.2941
2254,C,880724.2063492063,0.4166666666666667,0.2916666666666667,0.38888888888888884,437944.2735
2255,D,677453.781512605,0.4583333333333333,0.4583333333333333,0.2777777777777778,579742.9057
2256,C,998005.9523809524,0.16666666666666669,0.041666666666666664,0.05555555555555555,437944.2735
2257,G,1260004.761904762,0.25,0.125,0.16666666666666669,578589.38449
2258,F,1096031.746031746,0.16666666666666669,0.041666666666666664,0.05555555555555555,529685.4639
2259,A,3172395.8333333335,0.125,0.125,0.16666666666666669,423139.2941
2260,A,1353219.2857142857,0.2916666666666667,0.16666666666666669,0.2222222222222222,423139.2941
2261,B,1235941.9841269841,0.16666666666666669,0.16666666666666669,0.2222222222222222,608804.3096
2262,F,976041.6666666667,0.125,0.125,0.16666666666666669,529685.4639
2263,G,1031583.3333333334,0.125,0,0,578589.38449
2264,D,1413830.3571428573,0,0,0,579742.9057
2265,A,1169478.5714285714,0.25,0.25,0,423139.2941
2266,F,1051279.761904762,0.5,0.5,0.33333333333333337,529685.4639
2267,A,1607184.5238095238,0.16666666666666669,0.16666666666666669,0.2222222222222222,423139.2941
2268,B,1318788.0952380951,0.375,0.375,0.16666666666666669,608804.3096
2269,A,1302315.4761904762,0.375,0.375,0.16666666666666669,423139.2941
2270,B,2133940.476190476,0.375,0.375,0.16666666666666669,608804.3096
2271,G,1208337.3015873015,0,0,0,578589.38449
2272,B,848545.6349206349,0.16666666666666669,0.16666666666666669,0.2222222222222222,608804.3096
2273,C,1371424.6031746033,0.25,0.25,0,437944.2735
2274,F,1157309.5238095238,0.375,0.375,0.16666666666666669,529685.4639
2275,A,1937410.7142857143,0.375,0.375,0.16666666666666669,423139.2941
2276,D,1114563.492063492,0.2916666666666667,0.16666666666666669,0.2222222222222222,579742.9057
2277,E,1412157.738095238,0.125,0,0,410945.0876
2278,B,930892.8571428572,0.25,0.125,0.16666666666666669,608804.3096
2279,G,485e3,0.45833333333333337,0.33333333333333337,0.4444444444444444,578589.38449
2280,E,833896.8253968254,0.5,0.5,0.3333333333333333,410945.0876
2281,F,1029388.888888889,0.375,0.25,0.3333333333333333,529685.4639
2282,F,1403154.761904762,0.375,0.375,0.16666666666666669,529685.4639
2283,A,1563178.5714285714,0.125,0,0,423139.2941
2284,F,610326.530612245,0.16666666666666669,0.041666666666666664,0.05555555555555555,529685.4639
2285,B,929619.0476190476,0.2916666666666667,0.16666666666666669,0.2222222222222222,608804.3096
2286,A,1008730.9523809524,0.5416666666666667,0.5416666666666667,0.38888888888888884,423139.2941
2287,B,1914839.2857142857,0.125,0,0,608804.3096
2288,D,1472398.8298395446,0.125,0,0,579742.9057
2289,G,776190.557453416,0.4583333333333333,0.4583333333333333,0.2777777777777778,578589.38449
2290,E,1600007.963595583,0.125,0,0,410945.0876
2291,G,968970.2374051069,0.125,0,0,578589.38449
2292,G,1700474.7435300206,0,0,0,578589.38449
2293,D,718208.395315735,0.25,0.25,0,579742.9057
2294,E,946613.0947204968,0.375,0.25,0.3333333333333333,410945.0876
2295,D,780142.9384057971,0.5,0.5,0.33333333333333337,579742.9057
2296,A,1106732.2251552795,0.4166666666666666,0.4166666666666666,0.2222222222222222,423139.2941
2297,C,901295.2375776398,0.125,0,0,437944.2735
2298,A,3217133.3495859215,0.125,0,0,423139.2941
2299,B,1522857.1757763973,0.375,0.375,0.16666666666666669,608804.3096
2300,A,635850.3517450457,0.125,0.25,0,423139.2941
2301,G,918766.6662525879,0.125,0,0,578589.38449
2302,E,1006059.5232919254,0.375,0.375,0.16666666666666669,410945.0876
2303,A,2201065.475672878,0,0,0,423139.2941
2304,A,975940.5584886128,0.4166666666666666,0.4166666666666666,0.2222222222222222,423139.2941
2305,E,727126.1900621118,0.2916666666666667,0.2916666666666667,0.05555555555555555,410945.0876
2306,A,1401065.4756728779,0,0,0,423139.2941
2307,A,773134.9477225672,0.25,0.125,0.16666666666666669,423139.2941
2308,C,1647595.2929606624,0.25,0.125,0.16666666666666669,437944.2735
2309,G,1146958.395315735,0.375,0.25,0.3333333333333333,578589.38449
2310,F,1743109.5233954452,0.25,0.125,0.16666666666666669,529685.4639
2311,E,657616.716252588,0.45833333333333337,0.33333333333333337,0.4444444444444444,410945.0876
2312,G,532329.3647342995,0.2916666666666667,0.16666666666666669,0.2222222222222222,578589.38449
2313,B,1095523.8907867495,0.5,0.5,0.33333333333333337,608804.3096
2314,A,1200436.59057971,0.2916666666666667,0.16666666666666669,0.2222222222222222,423139.2941
2315,G,1838714.3263457557,0.16666666666666669,0.16666666666666669,0.2222222222222222,578589.38449
2316,G,347906.7456866805,0.5833333333333334,0.45833333333333337,0.6111111111111113,578589.38449
2317,B,1042461.9876811594,0.25,0.125,0.16666666666666669,608804.3096
2318,E,676433.8506728779,0.5416666666666667,0.5416666666666667,0.38888888888888884,410945.0876
2319,B,388660.71376811597,0.45833333333333337,0.33333333333333337,0.4444444444444444,608804.3096
2320,F,1702054.287484472,0.125,0,0,529685.4639
2321,A,993184.6066252587,0.375,0.25,0.3333333333333333,423139.2941
2322,A,1256087.5822981368,0.5,0.5,0.33333333333333337,423139.2941
2323,A,557257.9358178054,0.25,0.25,0,423139.2941
2324,A,2722436.507246377,0.5,0.5,0.3333333333333333,423139.2941
2325,A,2456761.9860248445,0.3333333333333333,0.3333333333333333,0.11111111111111109,423139.2941
2326,D,592298.3628364389,0.375,0.375,0.16666666666666669,579742.9057
2327,A,775851.2311076605,0.4166666666666666,0.4166666666666666,0.2222222222222222,423139.2941
2328,D,1671103.188146998,0.125,0.25,0,579742.9057
2329,C,1324178.6120600414,0.5,0.5,0.3333333333333333,437944.2735
2330,D,1116019.8405797102,0.375,0.25,0.3333333333333333,579742.9057
2331,G,573071.2241940254,0.4166666666666666,0.4166666666666666,0.2222222222222222,578589.38449
2332,C,1745571.4278812974,0.2916666666666667,0.16666666666666669,0.2222222222222222,437944.2735
2333,E,517366.070910973,0.5416666666666667,0.5416666666666667,0.38888888888888884,410945.0876
2334,C,885755.3000345065,0.2916666666666667,0.16666666666666669,0.2222222222222222,437944.2735
2335,G,971055.5826432022,0.4166666666666666,0.4166666666666666,0.2222222222222222,578589.38449
2336,A,964217.2822204968,0.4166666666666666,0.4166666666666666,0.2222222222222222,423139.2941
2337,E,1229198.439786059,0.4166666666666666,0.4166666666666666,0.2222222222222222,410945.0876
2338,E,614750.0619824016,0.5,0.5,0.3333333333333333,410945.0876
2339,A,944761.9318495514,0.2916666666666667,0.2916666666666667,0.05555555555555555,423139.2941
2340,C,1498220.2929606624,0.16666666666666669,0.041666666666666664,0.05555555555555555,437944.2735
2341,A,1472206.3762939957,0.2916666666666667,0.2916666666666667,0.05555555555555555,423139.2941
2342,D,1032785.7346014492,0.5416666666666667,0.5416666666666667,0.38888888888888884,579742.9057
2343,F,918632.4607919254,0.25,0.25,0,529685.4639
2344,E,744249.9994824016,0.16666666666666669,0.2916666666666667,0.05555555555555555,410945.0876
2345,D,756336.3298395445,0.5416666666666667,0.5416666666666667,0.38888888888888884,579742.9057
2346,G,941896.9080400275,0.4166666666666666,0.4166666666666666,0.2222222222222222,578589.38449
2347,C,1878440.5310559005,0.25,0.25,0,437944.2735
2348,E,633315.4756728779,0.2916666666666667,0.16666666666666669,0.2222222222222222,410945.0876
